timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.202195,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
3.206046,Log,Stimulus Direction is: Northeast
3.206046,Log,Coherence at 0
3.206046,Log,0
3.206046,Log,1
3.206046,Log,2
3.206046,Log,3
3.206046,Log,4
3.206046,Log,5
3.206046,Log,6
3.206046,Log,7
3.206046,Log,8
3.206046,Log,9
3.206046,Log,10
3.206046,Log,11
3.206046,Log,12
3.206046,Log,13
3.206046,Log,14
3.206046,Log,15
3.206046,Log,16
3.206046,Log,17
3.206046,Log,18
3.206046,Log,19
3.206046,Log,20
3.206046,Log,21
3.206046,Log,22
3.206046,Log,23
3.206046,Log,24
3.206046,Log,25
3.206046,Log,26
3.206046,Log,27
3.206046,Log,28
3.206046,Log,29
3.206046,Log,30
3.206046,Log,31
3.206046,Log,32
3.206046,Log,33
3.206046,Log,34
3.206046,Log,35
3.206046,Log,36
3.206046,Log,37
3.206046,Log,38
3.206046,Log,39
3.206046,Log,40
3.206046,Log,41
3.206046,Log,42
3.206046,Log,43
3.206046,Log,44
3.206046,Log,45
3.206046,Log,46
3.206046,Log,47
3.206046,Log,48
3.206046,Log,49
3.206046,Log,50
3.206046,Log,51
3.206046,Log,52
3.206046,Log,53
3.206046,Log,54
3.206046,Log,55
3.206046,Log,56
3.206046,Log,57
3.206046,Log,58
3.206046,Log,59
3.206046,Log,60
3.206046,Log,61
3.206046,Log,62
3.206046,Log,63
3.206046,Log,64
3.206046,Log,65
3.206046,Log,66
3.206046,Log,67
3.206046,Log,68
